ORDER ID,Order Date,Customer_id,Gender,STATE,Region,category,Subcategory,Product_Name,Quantity,unit price,discount%,FINAL AMOUNT,payment mode,order_source
ORD23658,2024-07-17,CUST5737,Other,Tamil Nadu,South,Electronics,Accessories,Accessories Item 538,5,14343,13.87,61765.24,Debit Card,WEB
ORD23659,2024-09-30,CUST8488,,West Bengal,East,Home & Kitchen,,Appliances Item 756,2,26083,18.07,42737.64,,Website
ORD23660,2024-11-07,CUST5557,Female,Karnataka,South,Beauty,Fragrance,Fragrance Item 668,5,10509,16.72,43759.76,UPI,Website
ORD23661,2024-09-18,CUST8903,Female,Bihar,East,Electronics,Mobiles,Mobiles Item 996,3,18551,8.1,51144.22,COD,app
ORD23662,2024-05-18,CUST3657,Female,Bihar,East,Beauty,Haircare,Haircare Item 864,2,10775,34.08,14204.74,,
ORD23663,2024-10-20,CUST5025,Male,Delhi,North,Home & Kitchen,Decor,Decor Item 671,3,11840,24.03,26986.28,COD,Mobile Web
ORD23664,2024-08-02,CUST2294,Male,Gujarat,West,Fashion,,Women Wear Item 643,4,8825,26.29,26020.25,UPI,App
ORD23665,2024-04-17,CUST2965,Female,Odisha,East,Fashion,Ethnic,Ethnic Item 587,4,15382,29.07,43644.55,Debit Card,Mobile Web
ORD23666,2024-11-14,CUST8069,Male,Maharashtra,West,Beauty,,Fragrance Item 733,4,11799,15.61,39828.25,UPI,
ORD23667,2024-08-27,CUST3931,Female,Telangana,South,Fashion,,Ethnic Item 651,1,49212,15.25,41707.19,UPI,
ORD23668,2024-05-27,CUST8613,Male,Karnataka,South,Home & Kitchen,,Decor Item 391,2,34613,7.26,64203.31,Debit Card,
ORD23669,2024-01-30,CUST8763,Female,Telangana,South,Home & Kitchen,,Decor Item 530,2,15989,5.65,30172.62,,
ORD23670,2024-07-08,CUST3223,Other,Rajasthan,West,Fashion,,Women Wear Item 517,5,45406,10.36,203514.17,,App
ORD23671,2024-02-03,CUST9083,Male,Maharashtra,West,Electronics,Laptops,Laptops Item 742,2,23100,8.4,42320.77,Credit Card,app
ORD23672,2024-03-17,CUST9898,Female,Telangana,South,Home & Kitchen,,Storage Item 140,2,22728,24.29,34416.08,,app
ORD23673,2024-10-04,CUST8446,Male,Haryana,North,Fashion,,Ethnic Item 657,1,31119,16.3,26047.8,COD,App
ORD23674,2024-09-23,CUST6471,Female,Punjab,North,Electronics,,Audio Item 117,2,7813,8.66,14272.97,,WEB
ORD23675,2024-06-06,CUST7987,,Maharashtra,West,Fashion,Women Wear,Women Wear Item 509,4,32423,23.45,99280.28,,
ORD23676,2024-06-19,CUST9623,,Odisha,East,Home & Kitchen,Storage,Storage Item 124,2,42223,11.4,74818.92,Debit Card,app
ORD23677,2024-03-17,CUST2332,Male,Delhi,North,Electronics,,Laptops Item 877,3,38161,12.06,100679.66,UPI,Website
ORD23678,2024-09-25,CUST7896,Other,Punjab,North,Beauty,Skincare,Skincare Item 902,1,15851,34.6,10365.98,UPI,Website
ORD23679,2024-02-03,CUST6929,Female,Bihar,East,Beauty,Fragrance,Fragrance Item 145,5,6740,21.63,26409.88,COD,app
ORD23680,2024-08-31,CUST2429,Male,Maharashtra,West,Beauty,Fragrance,Fragrance Item 720,3,47306,22.39,110137.87,UPI,WEB
ORD23681,2024-10-19,CUST4292,Other,Punjab,North,Electronics,Laptops,Laptops Item 104,2,38298,12.25,67215.35,,
ORD23682,2024-01-16,CUST5308,Other,Gujarat,West,Home & Kitchen,,Decor Item 823,5,36880,10.22,165562.0,Debit Card,app
ORD23683,2024-04-14,CUST8623,Other,Delhi,North,Electronics,Mobiles,Mobiles Item 465,4,6778,14.59,23157.43,,app
ORD23684,2024-08-04,CUST9632,,Rajasthan,West,Fashion,Ethnic,Ethnic Item 914,5,7238,11.88,31889.33,Debit Card,App
ORD23685,2024-04-03,CUST2628,Male,Telangana,South,Electronics,Accessories,Accessories Item 283,5,25849,13.64,111617.69,,WEB
ORD23686,2024-12-01,CUST5276,Other,Maharashtra,West,Fashion,,Ethnic Item 997,4,17280,27.47,50133.69,Credit Card,
ORD23687,2024-05-01,CUST8657,Other,Haryana,North,Electronics,,Laptops Item 431,1,6953,6.02,6534.44,COD,Website
ORD23688,2024-09-09,CUST6493,,Uttar Pradesh,North,Electronics,Laptops,Laptops Item 577,3,31125,10.43,83636.75,UPI,Website
ORD23689,2024-03-11,CUST9463,Female,Delhi,North,Fashion,Ethnic,Ethnic Item 230,3,9107,19.61,21964.7,UPI,Website
ORD23690,2024-04-15,CUST1748,,Bihar,East,Beauty,,Makeup Item 700,5,38584,16.65,160796.52,,WEB
ORD23691,2024-03-01,CUST4513,Female,Uttar Pradesh,North,Electronics,,Accessories Item 553,3,4017,7.22,11180.79,Credit Card,app
ORD23692,2024-09-03,CUST5609,Male,Tamil Nadu,South,Electronics,Audio,Audio Item 777,1,35801,11.95,31522.04,Debit Card,
ORD23693,2024-08-04,CUST9026,Female,Tamil Nadu,South,Beauty,Fragrance,Fragrance Item 960,4,41637,18.3,136070.45,Debit Card,
ORD23694,2024-05-09,CUST2079,Other,Punjab,North,Beauty,,Skincare Item 231,2,13734,27.1,20024.92,,App
ORD23695,2024-03-04,CUST1202,,Uttar Pradesh,North,Fashion,Ethnic,Ethnic Item 912,4,12873,11.22,45715.98,Debit Card,Mobile Web
ORD23696,2024-05-14,CUST4972,Male,Karnataka,South,Beauty,Makeup,Makeup Item 633,2,47859,30.86,66179.49,Debit Card,App
ORD23697,2024-02-20,CUST8602,Female,Tamil Nadu,South,Electronics,Audio,Audio Item 675,1,44605,12.91,38845.81,Debit Card,
ORD23698,2024-03-10,CUST1194,Other,Tamil Nadu,South,Beauty,,Makeup Item 744,1,16854,45.11,9251.56,COD,Website
ORD23699,2024-02-02,CUST5087,Male,Rajasthan,West,Home & Kitchen,Furniture,Furniture Item 808,1,49183,15.71,41456.43,COD,app
ORD23700,2024-11-08,CUST5810,,Kerala,South,Beauty,Haircare,Haircare Item 224,3,15146,18.21,37164.02,UPI,App
ORD23701,2024-06-26,CUST5138,,Odisha,East,Electronics,,Accessories Item 279,5,30706,5.74,144715.63,,WEB
ORD23702,2024-03-09,CUST8016,Female,Tamil Nadu,South,Fashion,Men Wear,Men Wear Item 695,3,17711,21.49,41716.78,COD,
ORD23703,2024-10-03,CUST3403,Other,Delhi,North,Electronics,Mobiles,Mobiles Item 252,1,21847,11.37,19361.91,Debit Card,App
ORD23704,2024-08-25,CUST8957,Female,Punjab,North,Electronics,,Accessories Item 610,2,31512,5.79,59374.79,UPI,
ORD23705,2024-01-01,CUST3637,Other,Odisha,East,Home & Kitchen,,Decor Item 583,1,6999,16.42,5849.78,Debit Card,Mobile Web
ORD23706,2024-03-02,CUST2468,Female,Odisha,East,Home & Kitchen,,Decor Item 440,4,48049,11.68,169746.55,Credit Card,
ORD23707,2024-03-21,CUST8735,Other,Karnataka,South,Home & Kitchen,,Storage Item 160,3,39199,7.06,109297.3,Credit Card,Website
ORD23708,2024-06-23,CUST1242,Female,Haryana,North,Electronics,Laptops,Laptops Item 498,3,22490,9.18,61276.9,COD,
ORD23709,2024-07-10,CUST6496,,Tamil Nadu,South,Beauty,,Fragrance Item 724,2,46658,20.72,73984.79,COD,
ORD23710,2024-07-01,CUST4688,Other,Kerala,South,Beauty,Makeup,Makeup Item 171,1,5796,23.63,4426.58,,App
ORD23711,2024-11-19,CUST1803,Male,Kerala,South,Fashion,,Ethnic Item 694,4,17272,15.05,58687.27,,Mobile Web
ORD23712,2024-08-28,CUST8248,,Odisha,East,Electronics,Mobiles,Mobiles Item 275,5,33073,6.29,154971.19,UPI,WEB
ORD23713,2024-11-05,CUST7734,Female,Punjab,North,Home & Kitchen,Appliances,Appliances Item 770,4,19843,15.69,66921.75,,WEB
ORD23714,2024-06-18,CUST7087,Other,Bihar,East,Fashion,,Ethnic Item 661,1,37402,28.23,26843.4,UPI,Mobile Web
ORD23715,2024-06-02,CUST6687,Other,Bihar,East,Fashion,,Ethnic Item 458,2,6656,24.46,10055.33,UPI,
ORD23716,2024-11-03,CUST1844,Male,Uttar Pradesh,North,Beauty,,Makeup Item 223,1,46644,15.25,39530.08,Debit Card,
ORD23717,2024-02-26,CUST1091,,Rajasthan,West,Home & Kitchen,,Decor Item 311,4,22442,15.63,75736.34,Debit Card,Website
ORD23718,2024-12-25,CUST6445,Other,Rajasthan,West,Fashion,Accessories,Accessories Item 511,3,11524,25.74,25672.17,Debit Card,Mobile Web
ORD23719,2024-02-16,CUST3942,,Tamil Nadu,South,Beauty,,Haircare Item 304,5,27460,34.8,89522.21,,
ORD23720,2024-06-24,CUST3734,,Delhi,North,Home & Kitchen,,Storage Item 787,1,12543,9.93,11298.08,Debit Card,WEB
ORD23721,2024-08-08,CUST7788,Female,Bihar,East,Electronics,,Mobiles Item 153,1,45723,6.77,42626.41,UPI,WEB
ORD23722,2024-08-25,CUST2263,Male,Uttar Pradesh,North,Beauty,,Haircare Item 694,4,44262,29.23,125289.39,COD,App
ORD23723,2024-05-23,CUST9211,Other,Karnataka,South,Fashion,,Men Wear Item 356,2,24054,22.13,37460.17,UPI,
ORD23724,2024-01-28,CUST3516,Other,Odisha,East,Electronics,Mobiles,Mobiles Item 198,5,14009,5.65,66088.74,Debit Card,
ORD23725,2024-09-13,CUST7688,,Uttar Pradesh,North,Beauty,Fragrance,Fragrance Item 758,4,37627,29.28,106435.45,COD,
ORD23726,2024-03-05,CUST4507,Female,Tamil Nadu,South,Fashion,,Ethnic Item 196,3,964,13.28,2508.0,Credit Card,
ORD23727,2024-08-14,CUST4023,Male,Uttar Pradesh,North,Beauty,,Haircare Item 994,4,39757,17.23,131624.18,Debit Card,
ORD23728,2024-12-03,CUST6475,Female,Bihar,East,Home & Kitchen,,Storage Item 149,1,33131,18.6,26969.95,UPI,App
ORD23729,2024-03-15,CUST3847,Male,Rajasthan,West,Fashion,Ethnic,Ethnic Item 872,1,10440,17.24,8639.85,Credit Card,app
ORD23730,2024-06-24,CUST6481,,Odisha,East,Fashion,,Accessories Item 933,4,6827,17.21,22607.67,COD,Website
ORD23731,2024-03-31,CUST2794,,Karnataka,South,Home & Kitchen,,Appliances Item 329,1,35108,23.1,26997.71,UPI,
ORD23732,2024-09-29,CUST3141,Female,Tamil Nadu,South,Beauty,Fragrance,Fragrance Item 460,1,37454,34.7,24455.77,Debit Card,Mobile Web
ORD23733,2024-05-17,CUST9856,Female,Kerala,South,Home & Kitchen,Decor,Decor Item 555,4,2190,18.25,7160.89,,
ORD23734,2024-01-27,CUST4038,Female,Rajasthan,West,Home & Kitchen,,Appliances Item 745,1,3278,17.86,2692.62,Debit Card,
ORD23735,2024-03-11,CUST9516,,West Bengal,East,Fashion,,Men Wear Item 967,2,5713,41.54,6679.19,Credit Card,
ORD23736,2024-05-18,CUST4992,,Punjab,North,Home & Kitchen,Storage,Storage Item 837,3,22371,17.58,55317.5,UPI,
ORD23737,2024-12-11,CUST4409,Other,Uttar Pradesh,North,Home & Kitchen,Furniture,Furniture Item 134,1,8809,19.2,7117.98,UPI,WEB
ORD23738,2024-11-15,CUST9890,,Gujarat,West,Fashion,Ethnic,Ethnic Item 451,1,45800,13.34,39689.19,Debit Card,app
ORD23739,2024-05-09,CUST7210,Other,Uttar Pradesh,North,Home & Kitchen,Furniture,Furniture Item 969,5,21070,13.47,91162.91,UPI,App
ORD23740,2024-10-24,CUST3999,Other,Uttar Pradesh,North,Electronics,Laptops,Laptops Item 683,1,38733,11.43,34303.92,,
ORD23741,2024-07-14,CUST9119,Male,Punjab,North,Electronics,,Laptops Item 189,2,11578,11.19,20564.28,Debit Card,App
ORD23742,2024-04-11,CUST6274,,Tamil Nadu,South,Home & Kitchen,Decor,Decor Item 869,1,29460,7.52,27244.98,UPI,app
ORD23743,2024-05-28,CUST9308,Female,Rajasthan,West,Electronics,,Accessories Item 283,3,10083,10.21,27159.33,UPI,Website
ORD23744,2024-06-14,CUST5147,,Kerala,South,Fashion,Accessories,Accessories Item 591,4,35172,11.28,124820.11,COD,App
ORD23745,2024-10-10,CUST8646,Female,Uttar Pradesh,North,Home & Kitchen,,Appliances Item 849,5,38844,17.44,160344.63,Debit Card,
ORD23746,2024-05-19,CUST9928,Other,Haryana,North,Electronics,,Accessories Item 540,2,7628,5.61,14400.71,UPI,app
ORD23747,2024-07-31,CUST6922,Other,Karnataka,South,Beauty,,Skincare Item 713,5,20652,29.81,72480.08,,app
ORD23748,2024-06-17,CUST3967,,Punjab,North,Beauty,Fragrance,Fragrance Item 167,3,4161,17.33,10319.12,Debit Card,Website
ORD23749,2024-01-04,CUST2970,Other,Delhi,North,Beauty,Makeup,Makeup Item 641,5,15277,26.77,55933.7,,
ORD23750,2024-11-08,CUST5041,Male,Odisha,East,Beauty,,Haircare Item 967,2,30926,17.71,50897.37,COD,app
ORD23751,2024-09-11,CUST5254,Other,Delhi,North,Home & Kitchen,,Appliances Item 112,1,42273,19.96,33834.02,COD,app
ORD23752,2024-09-01,CUST8226,Female,Tamil Nadu,South,Beauty,Skincare,Skincare Item 692,1,34720,16.44,29011.38,,Mobile Web
ORD23753,2024-06-05,CUST1679,Other,Telangana,South,Home & Kitchen,,Decor Item 668,4,49152,12.48,172063.65,,Website
ORD23754,2024-12-21,CUST6392,,Telangana,South,Electronics,,Accessories Item 759,4,37818,14.51,129321.54,COD,WEB
ORD23755,2024-11-16,CUST1958,Female,West Bengal,East,Electronics,,Mobiles Item 492,1,11267,14.65,9616.12,Credit Card,WEB
ORD23756,2024-09-07,CUST7860,Female,Gujarat,West,Fashion,,Accessories Item 930,4,32242,25.37,96243.28,UPI,Mobile Web
ORD23757,2024-12-27,CUST9832,Male,Kerala,South,Home & Kitchen,,Furniture Item 500,2,20248,7.55,37437.57,COD,Mobile Web
ORD23758,2024-06-22,CUST2990,Male,Rajasthan,West,Home & Kitchen,,Decor Item 517,1,12054,18.74,9794.71,UPI,
ORD23759,2024-12-28,CUST5949,Male,Punjab,North,Fashion,,Men Wear Item 172,3,21561,23.44,49519.34,Debit Card,
ORD23760,2024-06-06,CUST7141,,Maharashtra,West,Fashion,Ethnic,Ethnic Item 155,4,37503,11.8,132309.25,COD,
ORD23761,2024-08-18,CUST5885,Female,Rajasthan,West,Home & Kitchen,,Furniture Item 572,1,26533,11.26,23544.13,,
ORD23762,2024-06-18,CUST2778,Female,Maharashtra,West,Home & Kitchen,Furniture,Furniture Item 731,3,12701,9.85,34350.84,COD,App
ORD23763,2024-02-06,CUST2155,Female,Odisha,East,Beauty,Haircare,Haircare Item 335,3,8237,33.18,16513.01,Credit Card,App
ORD23764,2024-01-03,CUST3691,Male,Bihar,East,Beauty,,Makeup Item 205,3,39006,30.96,80791.56,,
ORD23765,2024-05-20,CUST9600,Male,Tamil Nadu,South,Fashion,,Men Wear Item 330,2,41508,19.69,66670.52,Debit Card,Mobile Web
ORD23766,2024-03-27,CUST8251,Other,Tamil Nadu,South,Home & Kitchen,Decor,Decor Item 897,2,671,19.56,1079.5,COD,
ORD23767,2024-04-11,CUST8953,Other,West Bengal,East,Home & Kitchen,,Furniture Item 930,3,28310,14.87,72304.4,Debit Card,Website
ORD23768,2024-08-19,CUST4709,Female,Delhi,North,Beauty,Skincare,Skincare Item 844,1,21079,24.77,15858.05,UPI,
ORD23769,2024-02-23,CUST7411,,Gujarat,West,Home & Kitchen,,Decor Item 194,2,35639,18.19,58315.93,UPI,Mobile Web
ORD23770,2024-08-12,CUST2657,Other,Bihar,East,Home & Kitchen,Appliances,Appliances Item 249,3,24197,12.17,63758.3,UPI,
ORD23771,2024-10-28,CUST3887,Male,Uttar Pradesh,North,Fashion,Women Wear,Women Wear Item 283,3,6487,25.32,14533.71,Debit Card,app
ORD23772,2024-04-13,CUST3553,,Kerala,South,Electronics,Mobiles,Mobiles Item 221,1,16754,8.54,15322.38,COD,
ORD23773,2024-07-12,CUST7281,Female,Karnataka,South,Electronics,Audio,Audio Item 598,1,45335,11.15,40278.22,COD,app
ORD23774,2024-08-24,CUST7111,Female,Delhi,North,Home & Kitchen,,Decor Item 545,4,46350,18.64,150847.54,COD,app
ORD23775,2024-02-09,CUST9577,Female,Haryana,North,Electronics,,Audio Item 116,3,8557,12.54,22451.84,Debit Card,WEB
ORD23776,2024-07-25,CUST2937,Male,West Bengal,East,Electronics,Mobiles,Mobiles Item 965,1,32420,9.07,29479.71,COD,Mobile Web
ORD23777,2024-02-05,CUST2587,Female,Maharashtra,West,Electronics,,Audio Item 699,1,27589,14.34,23632.59,Debit Card,
ORD23778,2024-12-07,CUST8641,Male,Telangana,South,Electronics,Accessories,Accessories Item 838,2,1178,5.98,2215.07,UPI,WEB
ORD23779,2024-03-26,CUST9062,Female,Karnataka,South,Electronics,,Audio Item 740,4,33965,16.58,113333.85,,
ORD23780,2024-04-13,CUST2457,Male,Kerala,South,Fashion,Ethnic,Ethnic Item 233,3,9245,29.75,19484.84,UPI,App
ORD23781,2024-09-26,CUST8968,,Telangana,South,Fashion,,Women Wear Item 818,3,25556,26.27,56526.29,,app
ORD23782,2024-12-20,CUST9579,Female,Bihar,East,Home & Kitchen,Appliances,Appliances Item 570,5,33512,10.61,149784.99,Credit Card,App
ORD23783,2024-03-25,CUST5487,Other,Uttar Pradesh,North,Beauty,,Haircare Item 467,5,40217,38.87,122919.42,UPI,app
ORD23784,2024-07-17,CUST4237,,Punjab,North,Electronics,Mobiles,Mobiles Item 146,1,3366,12.04,2960.77,,WEB
ORD23785,2024-12-22,CUST2173,Female,Haryana,North,Electronics,Accessories,Accessories Item 450,4,34831,10.92,124115.56,,App
ORD23786,2024-06-18,CUST8409,,Delhi,North,Electronics,,Laptops Item 351,1,12030,8.3,11031.36,Debit Card,
ORD23787,2024-06-01,CUST2896,,Uttar Pradesh,North,Fashion,Ethnic,Ethnic Item 112,5,29475,11.51,130410.78,Credit Card,Website
ORD23788,2024-12-24,CUST6675,Male,Maharashtra,West,Electronics,Audio,Audio Item 797,2,45577,7.8,84042.38,,App
ORD23789,2024-02-09,CUST2272,,Uttar Pradesh,North,Fashion,Ethnic,Ethnic Item 983,3,44377,12.09,117037.79,COD,WEB
ORD23790,2024-09-14,CUST6783,Female,Karnataka,South,Beauty,Fragrance,Fragrance Item 776,1,7989,33.14,5341.17,Debit Card,App
ORD23791,2024-05-08,CUST2536,Other,Kerala,South,Fashion,Accessories,Accessories Item 943,5,16838,10.82,75081.83,,Mobile Web
ORD23792,2024-09-10,CUST6713,Female,Maharashtra,West,Fashion,,Men Wear Item 143,5,43541,17.05,180582.65,Credit Card,WEB
ORD23793,2024-03-14,CUST5267,,Tamil Nadu,South,Beauty,,Haircare Item 892,2,29592,35.34,38265.55,Debit Card,app
ORD23794,2024-07-22,CUST5665,Male,Karnataka,South,Beauty,,Fragrance Item 871,1,6408,21.83,5009.33,,Mobile Web
ORD23795,2024-04-13,CUST1588,Female,Tamil Nadu,South,Electronics,,Accessories Item 624,2,33427,12.86,58255.27,Credit Card,
ORD23796,2024-12-28,CUST1867,Other,Maharashtra,West,Home & Kitchen,Furniture,Furniture Item 915,4,20896,16.66,69655.95,Debit Card,Website
ORD23797,2024-12-04,CUST2589,Other,Telangana,South,Fashion,Accessories,Accessories Item 352,2,39927,14.78,68051.07,Credit Card,App
ORD23798,2024-03-15,CUST7168,Other,Haryana,North,Electronics,Laptops,Laptops Item 696,5,27954,16.59,116576.65,,Website
ORD23799,2024-09-27,CUST7812,Male,Punjab,North,Home & Kitchen,Decor,Decor Item 119,4,4750,9.75,17147.55,Credit Card,app
ORD23800,2024-07-05,CUST8510,Male,Delhi,North,Home & Kitchen,Storage,Storage Item 453,5,749,17.55,3087.83,Debit Card,WEB
ORD23801,2024-05-14,CUST6838,Female,Bihar,East,Fashion,,Accessories Item 838,3,4112,13.87,10625.3,UPI,WEB
ORD23802,2024-01-20,CUST9017,Male,Punjab,North,Beauty,,Makeup Item 218,1,33877,29.99,23716.02,Debit Card,Mobile Web
ORD23803,2024-11-14,CUST5298,Female,Tamil Nadu,South,Home & Kitchen,Appliances,Appliances Item 300,5,29362,9.89,132288.32,Credit Card,App
ORD23804,2024-09-17,CUST4833,Female,Odisha,East,Electronics,,Laptops Item 288,3,39025,8.93,106623.84,Debit Card,
ORD23805,2024-07-12,CUST9670,Other,Karnataka,South,Beauty,,Skincare Item 910,1,32805,28.78,23363.26,Credit Card,app
ORD23806,2024-05-24,CUST6300,Other,Maharashtra,West,Electronics,,Accessories Item 679,5,38724,6.19,181639.26,Credit Card,Website
ORD23807,2024-09-24,CUST1667,Other,Karnataka,South,Home & Kitchen,Decor,Decor Item 122,3,24139,12.29,63517.25,COD,
ORD23808,2024-02-21,CUST4504,,Haryana,North,Fashion,Ethnic,Ethnic Item 371,4,40581,15.96,136424.87,UPI,
ORD23809,2024-05-15,CUST3769,Male,Maharashtra,West,Electronics,Mobiles,Mobiles Item 990,1,27573,6.53,25773.32,Debit Card,
ORD23810,2024-01-23,CUST7940,Male,Tamil Nadu,South,Electronics,Audio,Audio Item 583,1,36114,7.69,33336.34,,app
ORD23811,2024-02-05,CUST6711,,Telangana,South,Home & Kitchen,,Storage Item 755,5,19209,5.06,91185.7,UPI,
ORD23812,2024-12-11,CUST1114,Male,West Bengal,East,Fashion,,Women Wear Item 815,4,14750,25.64,43871.6,,WEB
ORD23813,2024-05-15,CUST9749,Female,Gujarat,West,Home & Kitchen,Appliances,Appliances Item 884,5,16180,11.12,71903.4,Debit Card,
ORD23814,2024-04-20,CUST6914,Other,Delhi,North,Fashion,,Accessories Item 270,1,23834,25.87,17668.33,Debit Card,WEB
ORD23815,2024-10-10,CUST8725,Other,Kerala,South,Electronics,,Mobiles Item 485,3,44859,6.59,125714.04,COD,Website
ORD23816,2024-09-04,CUST2737,Male,Uttar Pradesh,North,Beauty,Makeup,Makeup Item 665,2,37032,24.08,56232.89,,app
ORD23817,2024-04-05,CUST5704,Female,Punjab,North,Electronics,,Laptops Item 211,3,14103,7.07,39318.96,,Website
ORD23818,2024-02-25,CUST6952,Male,Tamil Nadu,South,Fashion,,Women Wear Item 714,2,4150,23.12,6380.91,COD,WEB
ORD23819,2024-03-01,CUST2560,Female,Gujarat,West,Fashion,Men Wear,Men Wear Item 665,2,12870,25.99,19048.9,COD,
ORD23820,2024-04-27,CUST9325,,Delhi,North,Electronics,Mobiles,Mobiles Item 977,3,6583,12.22,17336.12,,
ORD23821,2024-06-01,CUST7783,,Maharashtra,West,Home & Kitchen,Appliances,Appliances Item 562,2,35865,15.48,60624.81,UPI,WEB
ORD23822,2024-08-29,CUST9410,Male,Karnataka,South,Beauty,,Makeup Item 279,4,38473,29.65,108256.42,Debit Card,app
ORD23823,2024-03-12,CUST3158,Male,Odisha,East,Beauty,Skincare,Skincare Item 905,1,10213,25.92,7565.75,Debit Card,WEB
ORD23824,2024-12-03,CUST9962,Male,Rajasthan,West,Home & Kitchen,Storage,Storage Item 181,3,29060,18.56,70996.9,UPI,app
ORD23825,2024-06-23,CUST3794,,West Bengal,East,Beauty,,Skincare Item 716,4,45045,28.54,128750.81,Debit Card,
ORD23826,2024-06-21,CUST2906,Male,Punjab,North,Beauty,,Skincare Item 335,2,44565,26.89,65164.74,,WEB
ORD23827,2024-01-25,CUST2831,Other,West Bengal,East,Electronics,,Mobiles Item 292,5,20998,9.35,95177.5,,app
ORD23828,2024-07-28,CUST4322,Male,Rajasthan,West,Fashion,,Men Wear Item 687,3,37479,10.34,100806.25,Debit Card,Website
ORD23829,2024-11-19,CUST4073,Female,Haryana,North,Beauty,,Haircare Item 895,4,43029,22.27,133785.39,Credit Card,app
ORD23830,2024-01-13,CUST9773,Female,Maharashtra,West,Fashion,,Accessories Item 571,3,821,20.36,1961.42,COD,Mobile Web
ORD23831,2024-11-12,CUST4986,Male,Tamil Nadu,South,Beauty,,Haircare Item 743,2,7119,33.91,9409.29,,Mobile Web
ORD23832,2024-03-21,CUST9655,,Odisha,East,Electronics,,Audio Item 212,2,30656,15.27,51950.92,Debit Card,App
ORD23833,2024-06-12,CUST6420,Other,Gujarat,West,Home & Kitchen,,Decor Item 876,5,4506,16.42,18831.64,UPI,Mobile Web
ORD23834,2024-04-17,CUST6446,Female,Bihar,East,Beauty,,Makeup Item 251,5,39304,31.67,134286.69,,
ORD23835,2024-05-02,CUST1002,Other,Karnataka,South,Fashion,Women Wear,Women Wear Item 798,5,47684,10.19,214131.55,COD,Website
ORD23836,2024-11-22,CUST6980,Other,Bihar,East,Electronics,,Audio Item 354,1,48374,12.51,42320.98,UPI,app
ORD23837,2024-07-04,CUST4338,Male,Rajasthan,West,Beauty,,Skincare Item 223,3,20221,16.23,50819.28,Debit Card,
ORD23838,2024-06-28,CUST1412,Other,Telangana,South,Home & Kitchen,,Storage Item 590,4,10113,12.43,35422.61,COD,Website
ORD23839,2024-11-01,CUST3386,Female,Delhi,North,Beauty,,Skincare Item 834,2,31839,46.57,34024.27,,
ORD23840,2024-04-13,CUST1127,Other,Telangana,South,Electronics,Laptops,Laptops Item 570,4,15514,8.89,56540.32,Debit Card,WEB
ORD23841,2024-12-29,CUST8066,Other,Karnataka,South,Fashion,Men Wear,Men Wear Item 356,1,3732,24.08,2833.32,UPI,
ORD23842,2024-07-28,CUST4314,Female,Telangana,South,Electronics,Mobiles,Mobiles Item 581,3,11585,6.22,32592.06,COD,App
ORD23843,2024-03-01,CUST4897,Other,Karnataka,South,Home & Kitchen,Furniture,Furniture Item 552,3,20208,11.04,53932.68,,app
ORD23844,2024-08-15,CUST8387,Female,Tamil Nadu,South,Home & Kitchen,,Furniture Item 544,2,30868,11.49,54644.0,Credit Card,Mobile Web
ORD23845,2024-06-04,CUST5314,Other,Telangana,South,Home & Kitchen,Furniture,Furniture Item 731,4,10526,12.73,36744.8,Credit Card,
