order_id,order_date,cust_id,gender,state,region,category,sub_category,product_name,quantity,unit_price,discount_pct,final_amount,payment_mode
ORD19253,2024-03-16,CUST3555,Male,West Bengal,East,Beauty,Unknown,Item 690,2,47200,36.03,60384.14,Credit Card
ORD19254,2024-02-04,CUST4021,Female,Delhi,North,Fashion,Women Wear,Women Wear 913,2,24557,29.02,34859.22,Unknown
ORD19255,2024-06-25,CUST7910,Female,Maharashtra,West,Beauty,Unknown,Item 354,3,27817,26.86,61038.01,COD
ORD19256,2024-09-12,CUST6564,Female,West Bengal,East,Fashion,Unknown,Men Wear 664,4,40282,11.89,141973.24,UPI
ORD19257,2024-07-29,CUST9462,Female,Punjab,North,Home & Kitchen,Home Decor,Decor 422,4,5274,5.71,19892.22,Credit Card
ORD19258,2024-01-31,CUST2140,Female,West Bengal,East,Home & Kitchen,Furniture,Furniture 305,5,28348,11.9,124872.46,Unknown
ORD19259,2024-05-07,CUST3555,Male,West Bengal,East,Electronics,Mobile,mobiles 609,4,46019,8.79,167888.9,Unknown
ORD19260,2024-02-06,CUST9851,Male,Delhi,North,Beauty,Skin Care,Skincare 800,5,44196,26.46,162498.81,UPI
ORD19261,2024-08-13,CUST3141,Male,West Bengal,East,Electronics,Unknown,Mobile Phones 127,2,13400,12.77,23376.46,Debit Card
ORD19262,2024-04-01,CUST2987,Other,Haryana,North,Beauty,Unknown,Item 808,4,1031,36.85,2604.49,UPI
ORD19263,2024-02-11,CUST5923,Other,Tamil Nadu,South,Fashion,Unknown,Men Wear 789,1,24459,13.5,21157.95,Unknown
ORD19264,2024-10-11,CUST6890,Unknown,Haryana,North,Electronics,Mobile,Mobiles 642,2,33380,6.7,62284.56,Credit Card
ORD19265,2024-12-09,CUST6810,Female,Punjab,North,Electronics,Mobile,mobiles 584,2,6735,13.88,11600.32,COD
ORD19266,2024-08-30,CUST9694,Unknown,Maharashtra,West,Beauty,Hair Care,Haircare 238,1,18886,30.8,13069.53,COD
ORD19267,2024-04-19,CUST9855,Male,Tamil Nadu,South,Fashion,Unknown,Men Wear 916,5,24346,11.2,108093.6,Debit Card
ORD19268,2024-12-14,CUST6346,Female,Delhi,North,Home & Kitchen,Furniture,Furniture 583,3,40751,6.49,114320.43,UPI
ORD19269,2024-08-27,CUST5664,Male,Haryana,North,Home & Kitchen,Unknown,Item 113,2,40483,10.36,72574.05,Credit Card
ORD19270,2024-02-29,CUST7100,Male,Maharashtra,West,Fashion,Women Wear,Women Wear 930,3,11027,11.27,29353.09,COD
ORD19271,2024-08-19,CUST9285,Female,Delhi,North,Beauty,Hair Care,Haircare 721,1,37995,31.52,26018.51,Credit Card
ORD19272,2024-04-18,CUST9878,Female,Punjab,North,Fashion,Ethnic,Ethnic 304,2,14660,18.08,24018.26,Unknown
ORD19273,2024-10-30,CUST7073,Female,West Bengal,East,Fashion,Women Wear,Women Wear 741,3,46048,24.52,104266.14,Credit Card
ORD19274,2024-09-11,CUST9192,Male,West Bengal,East,Fashion,Ethnic,Ethnic 982,1,10934,16.5,9130.2,Credit Card
ORD19275,2024-09-29,CUST5793,Male,Maharashtra,West,Beauty,Unknown,Item 182,3,31697,32.68,64013.93,COD
ORD19276,2024-06-19,CUST4123,Male,Delhi,North,Electronics,Mobile,mobiles 973,4,4221,12.95,14697.81,UPI
ORD19277,2024-04-07,CUST3895,Female,Delhi,North,Beauty,Makeup,Makeup 748,1,8611,45.65,4679.86,UPI
ORD19278,2024-12-16,CUST8685,Male,West Bengal,East,Fashion,Men Wear,mens_wear 380,1,9946,27.02,7258.26,COD
ORD19279,2024-02-10,CUST5149,Unknown,Haryana,North,Fashion,Ethnic,Ethnic 213,2,37754,10.39,67661.36,COD
ORD19280,2024-03-31,CUST8026,Male,Haryana,North,Beauty,Hair Care,Haircare 193,3,47775,32.29,97040.95,Credit Card
ORD19281,2024-04-15,CUST6522,Female,West Bengal,East,Beauty,Hair Care,Haircare 507,4,6079,33.13,16261.2,COD
ORD19282,2024-09-21,CUST8557,Unknown,Maharashtra,West,Electronics,Mobile,Mobiles 472,2,40249,12.42,70497.72,Credit Card
ORD19283,2024-08-14,CUST4340,Male,Delhi,North,Home & Kitchen,Appliances,Appliances 746,5,3601,6.23,16883.83,Credit Card
ORD19284,2024-07-24,CUST4301,Other,Tamil Nadu,South,Beauty,Skin Care,skin_care 470,2,23500,27.33,34155.45,Credit Card
ORD19285,2024-10-09,CUST4622,Male,Tamil Nadu,South,Electronics,Mobile,mobiles 589,4,39843,13.52,137819.28,UPI
ORD19286,2024-08-31,CUST6719,Other,Punjab,North,Beauty,Hair Care,Haircare 306,5,13540,20.2,54024.1,Credit Card
ORD19287,2024-01-15,CUST6661,Male,Punjab,North,Fashion,Unknown,Men Wear 492,1,7219,29.09,5118.99,COD
ORD19288,2024-02-08,CUST3713,Unknown,West Bengal,East,Home & Kitchen,Home Decor,Decor 286,2,13591,16.58,22674.8,Unknown
ORD19289,2024-05-20,CUST6609,Male,Haryana,North,Electronics,Unknown,Mobile Phones 561,1,28567,5.22,27076.98,COD
ORD19290,2024-07-04,CUST3714,Female,Delhi,North,Fashion,Unknown,Item 552,5,22672,28.29,81291.54,Credit Card
ORD19291,2024-03-12,CUST2311,Male,Maharashtra,West,Electronics,Unknown,Mobile Phones 352,2,42718,7.46,79062.27,UPI
ORD19292,2024-03-19,CUST2272,Female,Delhi,North,Beauty,Skin Care,skin_care 714,5,2628,27.46,9532.29,Credit Card
ORD19293,2024-07-26,CUST1623,Unknown,Delhi,North,Fashion,Women Wear,Women Wear 960,3,23485,19.8,56504.04,Credit Card
ORD19294,2024-09-27,CUST5680,Female,West Bengal,East,Home & Kitchen,Appliances,Appliances 518,4,23014,5.28,87192.83,UPI
ORD19295,2024-07-11,CUST5860,Female,Punjab,North,Fashion,Women Wear,Women Wear 285,2,9381,23.43,14365.99,COD
ORD19296,2024-09-22,CUST4500,Male,West Bengal,East,Home & Kitchen,Home Decor,Decor 805,1,1174,9.53,1062.12,Debit Card
ORD19297,2024-12-17,CUST1822,Male,Punjab,North,Beauty,Unknown,Item 568,4,15444,18.2,50532.96,Debit Card
ORD19298,2024-07-03,CUST3727,Male,Delhi,North,Electronics,Mobile,mobiles 831,4,40237,6.28,150845.61,Credit Card
ORD19299,2024-04-06,CUST8722,Other,Maharashtra,West,Electronics,Unknown,Mobile Phones 808,1,3228,13.57,2790.08,Credit Card
ORD19300,2024-02-21,CUST8468,Male,Haryana,North,Home & Kitchen,Appliances,Appliances 558,2,35169,10.24,63134.79,Credit Card
ORD19301,2024-09-19,CUST4041,Male,West Bengal,East,Beauty,Hair Care,Haircare 633,2,23963,16.67,39936.44,UPI
ORD19302,2024-05-29,CUST8560,Unknown,Delhi,North,Electronics,Mobile,mobiles 202,3,16272,13.23,42357.37,Unknown
ORD19303,2024-11-06,CUST1857,Male,Haryana,North,Electronics,Mobile,Mobiles 865,3,26161,9.12,71328.89,Debit Card
ORD19304,2024-10-24,CUST2578,Other,Delhi,North,Fashion,Women Wear,Women Wear 572,5,39610,38.62,121558.07,Debit Card
ORD19305,2024-12-20,CUST3579,Female,Tamil Nadu,South,Beauty,Skin Care,Skincare 326,2,16140,16.67,26899.28,COD
ORD19306,2024-09-30,CUST6853,Male,West Bengal,East,Electronics,Mobile,mobiles 884,2,22622,12.75,39477.58,UPI
ORD19307,2024-12-05,CUST6226,Female,Delhi,North,Beauty,Hair Care,Haircare 894,3,1991,24.81,4491.27,UPI
ORD19308,2024-07-07,CUST5549,Other,Maharashtra,West,Fashion,Unknown,Item 401,5,44254,12.78,192985.64,UPI
ORD19309,2024-09-02,CUST4724,Female,West Bengal,East,Electronics,Unknown,Item 573,3,3029,14.15,7800.76,COD
ORD19310,2024-06-14,CUST9299,Unknown,Tamil Nadu,South,Fashion,Ethnic,Ethnic 772,4,24415,26.04,72224.53,UPI
ORD19311,2024-06-12,CUST9165,Female,Haryana,North,Home & Kitchen,Home Decor,Decor 578,5,30310,19.64,121783.49,Credit Card
ORD19312,2024-02-26,CUST5694,Male,Delhi,North,Electronics,Unknown,Mobile Phones 751,2,36123,5.69,68137.73,Credit Card
ORD19313,2024-06-06,CUST8723,Unknown,Delhi,North,Electronics,Accessories,Accessories 123,1,18574,11.25,16484.16,Unknown
ORD19314,2024-04-03,CUST2282,Male,Punjab,North,Home & Kitchen,Furniture,Furniture 522,5,28418,11.48,125784.67,UPI
ORD19315,2024-09-09,CUST9267,Male,Punjab,North,Home & Kitchen,Unknown,decor_items 944,1,22411,11.9,19743.36,Credit Card
ORD19316,2024-08-01,CUST2843,Male,Delhi,North,Home & Kitchen,Unknown,Item 560,1,3569,8.36,3270.74,Unknown
ORD19317,2024-05-13,CUST9060,Other,Tamil Nadu,South,Home & Kitchen,Unknown,Item 578,4,5816,9.57,21037.88,Debit Card
ORD19318,2024-12-03,CUST6651,Male,Punjab,North,Electronics,Mobile,mobiles 180,2,1136,14.27,1947.68,Debit Card
ORD19319,2024-07-05,CUST8389,Other,West Bengal,East,Fashion,Unknown,Men Wear 393,4,42398,27.34,123217.91,Debit Card
ORD19320,2024-02-06,CUST1352,Other,West Bengal,East,Home & Kitchen,Home Decor,Decor 802,2,25839,18.03,42361.98,UPI
ORD19321,2024-06-07,CUST9853,Other,West Bengal,East,Fashion,Ethnic,Ethnic 147,5,22695,27.48,82296.39,Credit Card
ORD19322,2024-10-20,CUST3509,Female,Haryana,North,Electronics,Accessories,Accessories 249,4,35326,11.28,125365.43,COD
ORD19323,2024-02-09,CUST6857,Other,Haryana,North,Fashion,Ethnic,Ethnic 469,2,4219,22.42,6545.95,Unknown
ORD19324,2024-10-30,CUST4774,Male,Delhi,North,Fashion,Unknown,Men Wear 971,4,49545,16.1,166279.11,Unknown
ORD19325,2024-02-29,CUST3376,Male,Maharashtra,West,Fashion,Women Wear,Women Wear 545,5,47252,29.17,167339.32,Debit Card
ORD19326,2024-04-15,CUST1201,Female,Delhi,North,Fashion,Unknown,Item 367,5,16563,23.71,63182.48,UPI
ORD19327,2024-04-15,CUST7924,Female,Punjab,North,Beauty,Makeup,Makeup 330,5,29095,25.76,107995.11,Unknown
ORD19328,2024-10-20,CUST6072,Unknown,Haryana,North,Beauty,Skin Care,skin_care 964,3,33683,36.52,64143.34,Debit Card
ORD19329,2024-05-20,CUST4308,Male,Haryana,North,Home & Kitchen,Unknown,decor_items 995,2,49141,8.22,90200.44,Debit Card
ORD19330,2024-01-02,CUST7012,Male,Haryana,North,Electronics,Mobile,mobiles 269,4,4211,8.29,15448.15,Credit Card
ORD19331,2024-07-27,CUST3737,Unknown,Maharashtra,West,Home & Kitchen,Unknown,decor_items 456,1,16902,18.21,13824.9,Debit Card
ORD19332,2024-08-07,CUST6805,Male,Punjab,North,Fashion,Unknown,Men Wear 899,1,14705,19.07,11900.12,UPI
ORD19333,2024-11-20,CUST4544,Unknown,Delhi,North,Beauty,Skin Care,Skincare 677,5,5733,21.91,22384.61,COD
ORD19334,2024-11-03,CUST3221,Male,Haryana,North,Beauty,Hair Care,Haircare 231,2,20451,20.1,32678.69,COD
ORD19335,2024-11-19,CUST4483,Male,Maharashtra,West,Beauty,Skin Care,Skincare 158,4,2823,16.02,9482.96,UPI
ORD19336,2024-06-24,CUST6224,Other,West Bengal,East,Fashion,Unknown,Men Wear 133,2,12868,20.57,20442.28,Unknown
ORD19337,2024-03-09,CUST8483,Female,Maharashtra,West,Electronics,Unknown,Mobile Phones 673,5,29040,11.87,127966.72,UPI
ORD19338,2024-03-14,CUST3309,Unknown,Punjab,North,Electronics,Accessories,Accessories 151,4,14301,10.7,51081.64,COD
ORD19339,2024-09-09,CUST8766,Other,Delhi,North,Fashion,Women Wear,Women Wear 520,1,31687,27.12,23093.19,Debit Card
ORD19340,2024-06-28,CUST3767,Male,Maharashtra,West,Beauty,Skin Care,Skincare 472,3,34972,28.32,75202.48,Credit Card
ORD19341,2024-03-12,CUST7649,Male,West Bengal,East,Beauty,Unknown,Item 253,1,12013,41.34,7047.18,Credit Card
ORD19342,2024-01-21,CUST3039,Other,Tamil Nadu,South,Beauty,Skin Care,Skincare 431,1,42336,23.46,32403.57,COD
ORD19343,2024-12-07,CUST4167,Male,Punjab,North,Home & Kitchen,Furniture,Furniture 942,2,43279,14.39,74102.97,Credit Card
ORD19344,2024-07-19,CUST2773,Male,Maharashtra,West,Electronics,Unknown,Item 947,4,8267,6.41,30947.47,Credit Card
ORD19345,2024-06-27,CUST1181,Male,Haryana,North,Home & Kitchen,Home Decor,Decor 893,5,10443,16.79,43449.97,COD
ORD19346,2024-12-26,CUST1749,Male,West Bengal,East,Electronics,Unknown,Item 182,2,2884,13.43,4993.5,COD
ORD19347,2024-05-31,CUST6238,Female,Punjab,North,Beauty,Hair Care,Haircare 529,4,1921,29.39,5425.56,Credit Card
ORD19348,2024-11-21,CUST1465,Female,West Bengal,East,Home & Kitchen,Furniture,Furniture 969,4,4036,7.14,14990.9,COD
ORD19349,2024-05-18,CUST5633,Male,Maharashtra,West,Electronics,Mobile,mobiles 384,3,31593,5.04,89997.84,Debit Card
ORD19350,2024-06-04,CUST3830,Male,Maharashtra,West,Beauty,Hair Care,Haircare 815,3,30900,20.32,73863.81,Debit Card
ORD19351,2024-11-24,CUST6899,Male,Haryana,North,Electronics,Unknown,Item 177,5,48085,7.6,222156.86,Debit Card
ORD19352,2024-06-06,CUST9776,Male,Haryana,North,Electronics,Mobile,Mobiles 982,3,36494,10.31,98192.67,Debit Card
ORD19353,2024-08-30,CUST7679,Female,Haryana,North,Electronics,Unknown,Mobile Phones 398,4,43829,9.07,159406.46,UPI
ORD19354,2024-04-22,CUST2809,Other,Maharashtra,West,Electronics,Mobile,mobiles 617,4,27154,5.15,103019.91,COD
ORD19355,2024-06-04,CUST1474,Male,Delhi,North,Fashion,Women Wear,Women Wear 158,1,19097,17.28,15796.25,Unknown
ORD19356,2024-12-10,CUST2726,Female,Punjab,North,Fashion,Men Wear,mens_wear 845,1,1429,19.16,1155.22,UPI
ORD19357,2024-11-29,CUST1565,Female,Tamil Nadu,South,Electronics,Unknown,Item 155,4,11076,10.13,39814.99,Credit Card
ORD19358,2024-01-02,CUST5529,Male,Haryana,North,Beauty,Skin Care,Skincare 536,4,16220,20.05,51874.13,COD
ORD19359,2024-10-26,CUST8881,Unknown,Delhi,North,Home & Kitchen,Home Decor,Decor 532,1,43682,8.78,39844.81,COD
ORD19360,2024-08-26,CUST2047,Other,Haryana,North,Home & Kitchen,Furniture,Furniture 425,5,24609,8.44,112660.08,COD
ORD19361,2024-10-17,CUST2683,Male,Punjab,North,Beauty,Unknown,Item 146,1,13419,45.27,7343.78,Debit Card
ORD19362,2024-01-28,CUST1456,Male,Maharashtra,West,Electronics,Accessories,Accessories 872,2,42240,14.43,72287.88,Credit Card
ORD19363,2024-08-08,CUST7437,Male,Haryana,North,Fashion,Unknown,Item 686,2,28898,25.97,42786.58,COD
ORD19364,2024-11-09,CUST1739,Female,West Bengal,East,Home & Kitchen,Unknown,Item 976,1,8947,17.09,7417.6,Credit Card
ORD19365,2024-07-09,CUST2537,Other,Punjab,North,Beauty,Makeup,Makeup 593,4,39422,34.73,102925.3,COD
ORD19366,2024-12-30,CUST9601,Unknown,Maharashtra,West,Fashion,Ethnic,Ethnic 810,2,17043,11.5,30165.93,Debit Card
ORD19367,2024-07-12,CUST5442,Male,Haryana,North,Home & Kitchen,Appliances,Appliances 981,2,20532,7.08,38158.13,Credit Card
ORD19368,2024-09-11,CUST1311,Other,Punjab,North,Electronics,Mobile,Mobiles 928,3,31975,9.41,86898.64,Debit Card
ORD19369,2024-10-07,CUST9244,Male,Haryana,North,Fashion,Women Wear,Women Wear 629,3,45132,29.08,96020.45,Credit Card
ORD19370,2024-09-15,CUST2832,Male,Haryana,North,Home & Kitchen,Appliances,Appliances 588,3,37833,12.2,99648.39,Credit Card
ORD19371,2024-03-09,CUST3347,Male,Tamil Nadu,South,Fashion,Ethnic,Ethnic 922,5,20860,13.09,90648.92,UPI
ORD19372,2024-08-07,CUST8842,Male,Delhi,North,Beauty,Unknown,Item 234,4,40578,28.69,115750.96,COD
ORD19373,2024-11-19,CUST5246,Male,Haryana,North,Fashion,Men Wear,mens_wear 519,2,9893,24.74,14890.13,COD
ORD19374,2024-05-20,CUST9318,Male,Punjab,North,Beauty,Unknown,Item 585,2,25931,33.21,34636.5,Unknown
ORD19375,2024-09-09,CUST5642,Female,Maharashtra,West,Beauty,Makeup,Makeup 664,5,37555,32.07,127558.57,Credit Card
ORD19376,2024-02-11,CUST3030,Other,Tamil Nadu,South,Home & Kitchen,Furniture,Furniture 556,4,10355,7.43,38340.9,UPI
ORD19377,2024-08-05,CUST9700,Male,Tamil Nadu,South,Electronics,Unknown,Item 652,1,21049,5.29,19934.54,Unknown
ORD19378,2024-05-21,CUST2612,Male,Tamil Nadu,South,Electronics,Unknown,Item 681,5,19332,13.95,83172.44,Credit Card
ORD19379,2024-07-08,CUST1338,Male,Maharashtra,West,Electronics,Accessories,Accessories 507,2,28648,14.37,49062.52,Credit Card
ORD19380,2024-11-09,CUST2659,Female,Haryana,North,Electronics,Mobile,mobiles 465,2,49122,11.35,87093.53,Debit Card
ORD19381,2024-10-18,CUST5670,Male,Delhi,North,Beauty,Skin Care,skin_care 118,3,5192,28.54,11130.73,Credit Card
ORD19382,2024-08-26,CUST6112,Female,Tamil Nadu,South,Electronics,Accessories,Accessories 714,5,5198,10.17,23346.01,Unknown
ORD19383,2024-01-20,CUST6344,Other,Tamil Nadu,South,Home & Kitchen,Furniture,Furniture 389,5,11996,6.84,55878.23,Unknown
ORD19384,2024-12-28,CUST2365,Male,Punjab,North,Home & Kitchen,Unknown,Item 888,3,37414,18.02,92012.3,Credit Card
ORD19385,2024-06-23,CUST3170,Unknown,West Bengal,East,Fashion,Women Wear,Women Wear 649,4,13515,22.84,41714.67,Debit Card
ORD19386,2024-12-21,CUST2693,Male,Delhi,North,Beauty,Makeup,Makeup 456,5,35998,27.96,129662.77,UPI
ORD19387,2024-05-04,CUST7321,Other,Haryana,North,Fashion,Women Wear,Women Wear 998,5,5675,24.59,21396.82,UPI
ORD19388,2024-08-27,CUST1170,Unknown,Punjab,North,Home & Kitchen,Unknown,decor_items 932,5,41307,16.65,172138.68,Credit Card
ORD19389,2024-02-04,CUST6150,Male,Delhi,North,Beauty,Hair Care,Haircare 644,5,12232,27.39,44406.53,Debit Card
ORD19390,2024-06-19,CUST7125,Female,Punjab,North,Beauty,Unknown,Item 763,1,44828,15.31,37966.28,UPI
ORD19391,2024-06-02,CUST9041,Unknown,Haryana,North,Fashion,Women Wear,Women Wear 459,5,30994,25.66,115205.08,Credit Card
ORD19392,2024-08-08,CUST7824,Male,Tamil Nadu,South,Electronics,Mobile,Mobiles 593,5,6028,12.12,26487.22,UPI
ORD19393,2024-05-21,CUST6107,Female,Tamil Nadu,South,Home & Kitchen,Appliances,Appliances 323,4,24408,13.34,84603.98,UPI
ORD19394,2024-04-13,CUST2199,Female,Haryana,North,Electronics,Unknown,Mobile Phones 892,3,46244,12.27,121710.57,COD
ORD19395,2024-05-25,CUST5779,Female,Delhi,North,Fashion,Ethnic,Ethnic 636,3,1164,17.56,2878.75,Unknown
ORD19396,2024-11-28,CUST1203,Male,Punjab,North,Electronics,Mobile,mobiles 402,3,6546,6.0,18459.99,COD
ORD19397,2024-04-06,CUST8814,Male,Tamil Nadu,South,Electronics,Accessories,Accessories 972,2,28780,14.33,49312.01,COD
ORD19398,2024-12-02,CUST7696,Unknown,Tamil Nadu,South,Fashion,Men Wear,mens_wear 216,3,35893,14.36,92221.02,UPI
ORD19399,2024-12-19,CUST2482,Female,West Bengal,East,Beauty,Skin Care,skin_care 223,5,31154,33.8,103118.93,Debit Card
ORD19400,2024-09-16,CUST7707,Unknown,Tamil Nadu,South,Fashion,Men Wear,mens_wear 318,4,33957,19.51,109333.71,Debit Card
ORD19401,2024-05-02,CUST3173,Female,Delhi,North,Electronics,Mobile,mobiles 531,4,46204,6.19,173380.35,UPI
ORD19402,2024-08-16,CUST9464,Male,Tamil Nadu,South,Fashion,Women Wear,Women Wear 890,2,34863,22.64,53937.35,UPI
ORD19403,2024-06-25,CUST6408,Female,Delhi,North,Beauty,Unknown,Item 143,5,46192,32.0,157046.88,Unknown
ORD19404,2024-11-17,CUST6852,Other,Tamil Nadu,South,Beauty,Skin Care,Skincare 639,5,6411,30.27,22353.1,Debit Card
ORD19405,2024-05-10,CUST6504,Unknown,Punjab,North,Home & Kitchen,Furniture,Furniture 253,4,30978,15.33,104913.5,UPI
ORD19406,2024-09-28,CUST1413,Female,Haryana,North,Electronics,Mobile,mobiles 730,5,42515,5.2,201531.31,Credit Card
ORD19407,2024-02-28,CUST7356,Female,Maharashtra,West,Electronics,Mobile,Mobiles 688,5,8101,12.86,35296.53,Debit Card
ORD19408,2024-05-03,CUST8099,Unknown,Maharashtra,West,Fashion,Men Wear,mens_wear 452,4,2144,24.56,6469.49,Debit Card
ORD19409,2024-08-27,CUST6968,Male,Delhi,North,Fashion,Men Wear,mens_wear 705,4,32059,18.62,104362.68,COD
ORD19410,2024-03-03,CUST6195,Female,Maharashtra,West,Home & Kitchen,Unknown,Item 604,1,40679,6.77,37924.69,Debit Card
ORD19411,2024-02-11,CUST8464,Female,West Bengal,East,Beauty,Unknown,Item 928,5,30457,30.24,106239.27,UPI
ORD19412,2024-01-11,CUST3132,Other,Delhi,North,Fashion,Unknown,Men Wear 294,5,48187,19.95,192857.38,UPI
ORD19413,2024-07-30,CUST9855,Male,Punjab,North,Fashion,Men Wear,mens_wear 778,1,12369,26.73,9062.57,UPI
ORD19414,2024-08-29,CUST5844,Male,West Bengal,East,Electronics,Unknown,Item 714,5,49378,14.26,211678.69,Debit Card
ORD19415,2024-04-06,CUST8146,Female,Delhi,North,Fashion,Women Wear,Women Wear 625,4,16722,29.59,47097.49,UPI
ORD19416,2024-02-23,CUST1745,Male,Haryana,North,Electronics,Mobile,Mobiles 553,4,37530,5.37,142056.79,COD
ORD19417,2024-06-27,CUST8481,Male,Delhi,North,Electronics,Accessories,Accessories 901,3,7531,14.98,19208.26,Debit Card
ORD19418,2024-05-30,CUST2499,Female,Haryana,North,Electronics,Unknown,Mobile Phones 191,5,6037,5.76,28447.14,Credit Card
ORD19419,2024-01-04,CUST3371,Male,Haryana,North,Fashion,Women Wear,Women Wear 319,4,8422,28.45,24103.79,UPI
ORD19420,2024-05-26,CUST1127,Other,Delhi,North,Beauty,Hair Care,Haircare 429,5,28834,16.95,119728.01,Unknown
ORD19421,2024-02-03,CUST1535,Female,Haryana,North,Beauty,Hair Care,Haircare 564,4,9391,24.97,28184.32,Debit Card
ORD19422,2024-06-26,CUST6056,Male,Punjab,North,Electronics,Unknown,Mobile Phones 720,5,14713,9.59,66507.68,UPI
ORD19423,2024-06-03,CUST5683,Female,Tamil Nadu,South,Home & Kitchen,Furniture,Furniture 113,5,560,16.65,2333.66,Debit Card
ORD19424,2024-04-06,CUST7569,Unknown,West Bengal,East,Fashion,Women Wear,Women Wear 405,2,27302,15.14,46335.85,COD
ORD19425,2024-08-04,CUST4763,Unknown,Haryana,North,Electronics,Unknown,Mobile Phones 975,4,35821,11.4,126947.29,Debit Card
ORD19426,2024-06-22,CUST1505,Female,Punjab,North,Beauty,Skin Care,Skincare 579,4,2626,20.25,8376.68,COD
ORD19427,2024-10-05,CUST7636,Male,Maharashtra,West,Home & Kitchen,Furniture,Furniture 787,5,8610,6.89,40083.8,Credit Card
ORD19428,2024-01-24,CUST1492,Male,Maharashtra,West,Beauty,Unknown,Item 222,1,35009,26.36,25782.17,Debit Card
ORD19429,2024-02-24,CUST4666,Unknown,Haryana,North,Home & Kitchen,Home Decor,Decor 682,1,45440,15.14,38561.84,UPI
ORD19430,2024-10-01,CUST5909,Other,Maharashtra,West,Fashion,Women Wear,Women Wear 798,3,11339,20.09,27181.89,COD
ORD19431,2024-11-08,CUST9691,Female,Punjab,North,Beauty,Hair Care,Haircare 596,1,19939,18.65,16221.32,Unknown
ORD19432,2024-06-04,CUST8233,Unknown,Tamil Nadu,South,Beauty,Skin Care,Skincare 873,2,17240,16.47,28799.48,Unknown
ORD19433,2024-03-31,CUST2414,Unknown,Punjab,North,Electronics,Mobile,mobiles 739,1,16204,7.86,14930.6,Credit Card
ORD19434,2024-03-11,CUST3740,Male,Maharashtra,West,Electronics,Mobile,mobiles 917,3,30545,8.41,83927.34,Credit Card
ORD19435,2024-12-28,CUST6822,Male,Tamil Nadu,South,Beauty,Unknown,Item 653,5,38804,15.21,164499.88,COD
ORD19436,2024-05-08,CUST4272,Unknown,Tamil Nadu,South,Electronics,Accessories,Accessories 985,5,24403,13.97,104964.24,Credit Card
ORD19437,2024-11-10,CUST3970,Unknown,Haryana,North,Fashion,Unknown,Item 492,5,31146,20.45,123877.77,Unknown
ORD19438,2024-01-23,CUST6967,Male,Haryana,North,Beauty,Unknown,Item 936,5,4706,19.25,18999.48,Debit Card
ORD19439,2024-11-13,CUST1937,Male,Delhi,North,Beauty,Unknown,Item 706,3,21268,34.61,41719.11,Credit Card
ORD19440,2024-10-23,CUST5618,Male,West Bengal,East,Beauty,Makeup,Makeup 442,4,4569,41.02,10779.64,COD
ORD19441,2024-05-16,CUST8415,Male,Delhi,North,Electronics,Unknown,Mobile Phones 758,5,41081,6.75,191548.78,Debit Card
ORD19442,2024-11-25,CUST4490,Male,West Bengal,East,Beauty,Skin Care,Skincare 537,5,27073,30.44,94160.63,COD
ORD19443,2024-04-28,CUST6840,Male,West Bengal,East,Fashion,Ethnic,Ethnic 172,1,49478,18.14,40501.77,Credit Card
ORD19444,2024-12-17,CUST3256,Male,Delhi,North,Beauty,Unknown,Item 677,4,15589,21.64,48864.3,UPI
ORD19445,2024-01-22,CUST5673,Unknown,Delhi,North,Beauty,Makeup,Makeup 880,5,18680,16.67,77832.31,Debit Card
ORD19446,2024-08-11,CUST7639,Female,Haryana,North,Beauty,Skin Care,skin_care 695,2,12478,19.51,20087.35,UPI
ORD19447,2024-08-20,CUST4038,Female,Delhi,North,Beauty,Hair Care,Haircare 271,3,25031,22.56,58150.9,UPI
